Incident Date,year,month,state,Total Number of Dead and Missing,Cause of Death,average_temp,Migration Route,geometry
2015-03-24,2015.0,3,TEXAS,1,Mixed or unknown,52.2,US-Mexico border crossing,POINT (-98.54481 26.27081)
2015-03-28,2015.0,3,,1,Drowning,,US-Mexico border crossing,POINT (-97.2717 25.5301)
2015-03-29,2015.0,3,TEXAS,1,"Harsh environmental conditions / lack of adequate shelter, food, water",52.2,US-Mexico border crossing,POINT (-98.18938 27.01135)
2015-03-30,2015.0,3,TEXAS,1,"Harsh environmental conditions / lack of adequate shelter, food, water",52.2,US-Mexico border crossing,POINT (-98.25173 27.05816)
2015-04-07,2015.0,4,TEXAS,1,Drowning,61.4,US-Mexico border crossing,POINT (-99.43278 27.20477)
2015-04-08,2015.0,4,TEXAS,1,Drowning,61.4,US-Mexico border crossing,POINT (-99.53556 27.59212)
2015-04-09,2015.0,4,ARIZONA,1,Mixed or unknown,57.4,US-Mexico border crossing,POINT (-111.85829 31.81461)
2015-04-15,2015.0,4,TEXAS,1,Drowning,61.4,US-Mexico border crossing,POINT (-97.38425 25.84167)
2015-04-23,2015.0,4,TEXAS,1,Drowning,61.4,US-Mexico border crossing,POINT (-99.47923 27.48394)
2015-04-24,2015.0,4,TEXAS,1,"Harsh environmental conditions / lack of adequate shelter, food, water",61.4,US-Mexico border crossing,POINT (-99.53994 28.27058)
2015-04-28,2015.0,4,TEXAS,1,Drowning,61.4,US-Mexico border crossing,POINT (-99.47977 27.48561)
2015-05-06,2015.0,5,TEXAS,1,Vehicle accident / death linked to hazardous transport,69.1,US-Mexico border crossing,POINT (-99.36215 28.01339)
2015-05-07,2015.0,5,TEXAS,1,Mixed or unknown,69.1,US-Mexico border crossing,POINT (-98.11239 27.05227)
2015-05-08,2015.0,5,TEXAS,1,"Harsh environmental conditions / lack of adequate shelter, food, water",69.1,US-Mexico border crossing,POINT (-98.5563 26.2759)
2015-05-14,2015.0,5,ARIZONA,1,Drowning,60.6,US-Mexico border crossing,POINT (-114.74671 32.6644)
2015-05-14,2015.0,5,ARIZONA,1,Drowning,60.6,US-Mexico border crossing,POINT (-114.74671 32.6644)
2015-05-17,2015.0,5,TEXAS,1,Drowning,69.1,US-Mexico border crossing,POINT (-100.5526 28.8303)
2015-05-18,2015.0,5,TEXAS,1,"Harsh environmental conditions / lack of adequate shelter, food, water",69.1,US-Mexico border crossing,POINT (-100.0117 28.0815)
2015-05-23,2015.0,5,TEXAS,1,"Harsh environmental conditions / lack of adequate shelter, food, water",69.1,US-Mexico border crossing,POINT (-99.45953 27.34847)
2015-05-24,2015.0,5,TEXAS,1,Drowning,69.1,US-Mexico border crossing,POINT (-98.44905 26.22364)
2015-05-25,2015.0,5,TEXAS,1,Drowning,69.1,US-Mexico border crossing,POINT (-98.25139 26.077)
2015-05-26,2015.0,5,TEXAS,1,"Harsh environmental conditions / lack of adequate shelter, food, water",69.1,US-Mexico border crossing,POINT (-98.10162 26.97237)
2015-05-26,2015.0,5,TEXAS,1,Drowning,69.1,US-Mexico border crossing,POINT (-97.22948 25.95875)
2015-05-27,2015.0,5,,1,Drowning,,US-Mexico border crossing,POINT (-99.5821 27.60608)
2015-05-27,2015.0,5,TEXAS,1,Drowning,69.1,US-Mexico border crossing,POINT (-99.62451 27.63694)
2015-05-28,2015.0,5,TEXAS,1,Drowning,69.1,US-Mexico border crossing,POINT (-99.50746 27.35105)
2015-05-30,2015.0,5,TEXAS,1,"Harsh environmental conditions / lack of adequate shelter, food, water",69.1,US-Mexico border crossing,POINT (-99.67986 27.78283)
2015-05-31,2015.0,5,ARIZONA,1,Mixed or unknown,60.6,US-Mexico border crossing,POINT (-111.01507 31.35226)
2015-06-01,2015.0,6,TEXAS,1,"Harsh environmental conditions / lack of adequate shelter, food, water",75.4,US-Mexico border crossing,POINT (-98.43327 27.11459)
2015-06-01,2015.0,6,TEXAS,1,Drowning,75.4,US-Mexico border crossing,POINT (-100.44574 28.63838)
2015-06-04,2015.0,6,TEXAS,1,Mixed or unknown,75.4,US-Mexico border crossing,POINT (-98.1611 27.0609)
2015-06-05,2015.0,6,TEXAS,1,"Harsh environmental conditions / lack of adequate shelter, food, water",75.4,US-Mexico border crossing,POINT (-98.64805 26.26831)
2015-06-10,2015.0,6,,1,Drowning,,US-Mexico border crossing,POINT (-97.4546 25.8778)
2015-06-10,2015.0,6,TEXAS,1,Drowning,75.4,US-Mexico border crossing,POINT (-98.35099 26.15982)
2015-06-11,2015.0,6,TEXAS,1,Drowning,75.4,US-Mexico border crossing,POINT (-99.46843 27.30929)
2015-06-12,2015.0,6,TEXAS,1,Drowning,75.4,US-Mexico border crossing,POINT (-99.50095 27.30569)
2015-06-12,2015.0,6,TEXAS,1,"Harsh environmental conditions / lack of adequate shelter, food, water",75.4,US-Mexico border crossing,POINT (-98.34916 27.09076)
2015-06-14,2015.0,6,,1,Drowning,,US-Mexico border crossing,POINT (-99.73355 27.68706)
2015-06-14,2015.0,6,,1,Drowning,,US-Mexico border crossing,POINT (-99.5179 27.49771)
2015-06-16,2015.0,6,CALIFORNIA,1,Mixed or unknown,67.6,US-Mexico border crossing,POINT (-116.4654 32.5926)
2015-06-17,2015.0,6,ARIZONA,1,"Harsh environmental conditions / lack of adequate shelter, food, water",70.6,US-Mexico border crossing,POINT (-113.4332 32.2159)
2015-06-19,2015.0,6,CALIFORNIA,1,Drowning,67.6,US-Mexico border crossing,POINT (-115.35231 32.67578)
2015-06-20,2015.0,6,ARIZONA,1,"Harsh environmental conditions / lack of adequate shelter, food, water",70.6,US-Mexico border crossing,POINT (-113.6843 32.2789)
2015-06-20,2015.0,6,CALIFORNIA,1,"Harsh environmental conditions / lack of adequate shelter, food, water",67.6,US-Mexico border crossing,POINT (-115.69194 32.6794)
2015-06-22,2015.0,6,TEXAS,1,Drowning,75.4,US-Mexico border crossing,POINT (-98.3002 26.1177)
2015-06-23,2015.0,6,TEXAS,1,"Harsh environmental conditions / lack of adequate shelter, food, water",75.4,US-Mexico border crossing,POINT (-98.225 27.1834)
2015-06-26,2015.0,6,,1,Mixed or unknown,,US-Mexico border crossing,POINT (-99.0169 26.4026)
2015-06-27,2015.0,6,,1,Drowning,,US-Mexico border crossing,POINT (-97.45218 25.85826)
2015-06-27,2015.0,6,CALIFORNIA,1,"Harsh environmental conditions / lack of adequate shelter, food, water",67.6,US-Mexico border crossing,POINT (-115.7609 32.66653)
2015-06-27,2015.0,6,TEXAS,1,Drowning,75.4,US-Mexico border crossing,POINT (-98.08135 26.07152)
2015-06-28,2015.0,6,TEXAS,1,Drowning,75.4,US-Mexico border crossing,POINT (-98.257 26.0817)
2015-06-30,2015.0,6,TEXAS,1,"Harsh environmental conditions / lack of adequate shelter, food, water",75.4,US-Mexico border crossing,POINT (-99.10404 28.12628)
2015-07-06,2015.0,7,TEXAS,1,"Harsh environmental conditions / lack of adequate shelter, food, water",81.2,US-Mexico border crossing,POINT (-99.84598 27.8826)
2015-07-10,2015.0,7,TEXAS,1,"Harsh environmental conditions / lack of adequate shelter, food, water",81.2,US-Mexico border crossing,POINT (-99.94117 28.10167)
2015-07-14,2015.0,7,TEXAS,1,Drowning,81.2,US-Mexico border crossing,POINT (-100.02894 28.07339)
2015-07-15,2015.0,7,TEXAS,1,"Harsh environmental conditions / lack of adequate shelter, food, water",81.2,US-Mexico border crossing,POINT (-98.2593 27.2097)
2015-07-18,2015.0,7,TEXAS,1,"Harsh environmental conditions / lack of adequate shelter, food, water",81.2,US-Mexico border crossing,POINT (-99.18508 27.96363)
2015-07-21,2015.0,7,TEXAS,1,"Harsh environmental conditions / lack of adequate shelter, food, water",81.2,US-Mexico border crossing,POINT (-98.8224 27.3123)
2015-07-24,2015.0,7,TEXAS,1,"Harsh environmental conditions / lack of adequate shelter, food, water",81.2,US-Mexico border crossing,POINT (-100.0877 29.42555)
2015-07-24,2015.0,7,TEXAS,1,"Harsh environmental conditions / lack of adequate shelter, food, water",81.2,US-Mexico border crossing,POINT (-100.0877 29.42555)
2015-07-28,2015.0,7,TEXAS,1,"Harsh environmental conditions / lack of adequate shelter, food, water",81.2,US-Mexico border crossing,POINT (-100.0216 28.1046)
2015-07-29,2015.0,7,TEXAS,1,Drowning,81.2,US-Mexico border crossing,POINT (-99.4965 27.4982)
2015-07-30,2015.0,7,TEXAS,1,"Harsh environmental conditions / lack of adequate shelter, food, water",81.2,US-Mexico border crossing,POINT (-99.48526 27.41572)
2015-07-30,2015.0,7,TEXAS,1,"Harsh environmental conditions / lack of adequate shelter, food, water",81.2,US-Mexico border crossing,POINT (-99.79224 28.20092)
2015-07-31,2015.0,7,TEXAS,1,Mixed or unknown,81.2,US-Mexico border crossing,POINT (-104.07504 29.4432)
2015-08-02,2015.0,8,TEXAS,1,Drowning,83.2,US-Mexico border crossing,POINT (-98.58328 26.24658)
2015-08-04,2015.0,8,TEXAS,1,Drowning,83.2,US-Mexico border crossing,POINT (-99.5029 27.50067)
2015-08-04,2015.0,8,TEXAS,1,Drowning,83.2,US-Mexico border crossing,POINT (-99.50329 27.50062)
2015-08-04,2015.0,8,TEXAS,1,"Harsh environmental conditions / lack of adequate shelter, food, water",83.2,US-Mexico border crossing,POINT (-99.41814 27.22596)
2015-08-07,2015.0,8,TEXAS,1,"Harsh environmental conditions / lack of adequate shelter, food, water",83.2,US-Mexico border crossing,POINT (-100.34674 28.53608)
2015-08-07,2015.0,8,TEXAS,1,"Harsh environmental conditions / lack of adequate shelter, food, water",83.2,US-Mexico border crossing,POINT (-98.80664 27.5483)
2015-08-08,2015.0,8,ARIZONA,1,"Harsh environmental conditions / lack of adequate shelter, food, water",79.6,US-Mexico border crossing,POINT (-112.94067 32.10567)
2015-08-12,2015.0,8,,1,Violence,,US-Mexico border crossing,POINT (-116.88684 32.5546)
2015-08-13,2015.0,8,ARIZONA,1,"Harsh environmental conditions / lack of adequate shelter, food, water",79.6,US-Mexico border crossing,POINT (-111.56828 32.10595)
2015-08-14,2015.0,8,,1,Drowning,,US-Mexico border crossing,POINT (-99.49584 27.43876)
2015-08-15,2015.0,8,CALIFORNIA,1,Mixed or unknown,75.8,US-Mexico border crossing,POINT (-116.92387 32.56085)
2015-08-19,2015.0,8,TEXAS,1,Mixed or unknown,83.2,US-Mexico border crossing,POINT (-98.65103 26.2789)
2015-08-20,2015.0,8,TEXAS,1,Violence,83.2,US-Mexico border crossing,POINT (-98.64468 26.25203)
2015-08-20,2015.0,8,TEXAS,1,Violence,83.2,US-Mexico border crossing,POINT (-98.64468 26.25203)
2015-08-20,2015.0,8,TEXAS,1,"Harsh environmental conditions / lack of adequate shelter, food, water",83.2,US-Mexico border crossing,POINT (-102.60825 30.09164)
2015-08-22,2015.0,8,ARIZONA,1,"Harsh environmental conditions / lack of adequate shelter, food, water",79.6,US-Mexico border crossing,POINT (-112.98095 32.14517)
2015-08-23,2015.0,8,TEXAS,1,Vehicle accident / death linked to hazardous transport,83.2,US-Mexico border crossing,POINT (-99.3573 28.03457)
2015-08-23,2015.0,8,TEXAS,1,"Harsh environmental conditions / lack of adequate shelter, food, water",83.2,US-Mexico border crossing,POINT (-98.39365 27.19121)
2015-08-25,2015.0,8,ARIZONA,1,Vehicle accident / death linked to hazardous transport,79.6,US-Mexico border crossing,POINT (-111.4946 32.08302)
2015-08-27,2015.0,8,TEXAS,1,"Harsh environmental conditions / lack of adequate shelter, food, water",83.2,US-Mexico border crossing,POINT (-99.85835 28.13189)
2015-08-28,2015.0,8,TEXAS,1,"Harsh environmental conditions / lack of adequate shelter, food, water",83.2,US-Mexico border crossing,POINT (-100.03584 28.13803)
2015-08-28,2015.0,8,ARIZONA,1,"Harsh environmental conditions / lack of adequate shelter, food, water",79.6,US-Mexico border crossing,POINT (-113.12333 32.36092)
2015-08-29,2015.0,8,TEXAS,1,"Harsh environmental conditions / lack of adequate shelter, food, water",83.2,US-Mexico border crossing,POINT (-98.4228 27.104)
2015-08-30,2015.0,8,ARIZONA,1,"Harsh environmental conditions / lack of adequate shelter, food, water",79.6,US-Mexico border crossing,POINT (-113.49625 32.2146)
2015-08-31,2015.0,8,TEXAS,1,"Harsh environmental conditions / lack of adequate shelter, food, water",83.2,US-Mexico border crossing,POINT (-99.40265 27.96808)
2015-09-01,2015.0,9,TEXAS,1,"Harsh environmental conditions / lack of adequate shelter, food, water",81.2,US-Mexico border crossing,POINT (-99.06216 27.97848)
2015-09-02,2015.0,9,TEXAS,1,"Harsh environmental conditions / lack of adequate shelter, food, water",81.2,US-Mexico border crossing,POINT (-97.94732 27.18167)
2015-09-02,2015.0,9,ARIZONA,1,"Harsh environmental conditions / lack of adequate shelter, food, water",77.8,US-Mexico border crossing,POINT (-111.96318 31.63683)
2015-09-04,2015.0,9,TEXAS,1,"Harsh environmental conditions / lack of adequate shelter, food, water",81.2,US-Mexico border crossing,POINT (-98.15934 27.11716)
2015-09-08,2015.0,9,,1,Drowning,,US-Mexico border crossing,POINT (-99.4905 27.42292)
2015-09-08,2015.0,9,TEXAS,1,Drowning,81.2,US-Mexico border crossing,POINT (-99.47902 27.48015)
2015-09-09,2015.0,9,ARIZONA,1,"Harsh environmental conditions / lack of adequate shelter, food, water",77.8,US-Mexico border crossing,POINT (-112.29251 31.93709)
2015-09-10,2015.0,9,ARIZONA,1,Mixed or unknown,77.8,US-Mexico border crossing,POINT (-113.60158 32.59725)
2015-09-15,2015.0,9,ARIZONA,1,"Harsh environmental conditions / lack of adequate shelter, food, water",77.8,US-Mexico border crossing,POINT (-111.66115 31.68545)
2015-09-18,2015.0,9,TEXAS,1,"Harsh environmental conditions / lack of adequate shelter, food, water",81.2,US-Mexico border crossing,POINT (-99.494 27.6079)
2015-09-18,2015.0,9,TEXAS,1,"Harsh environmental conditions / lack of adequate shelter, food, water",81.2,US-Mexico border crossing,POINT (-100.52496 29.15061)
2015-09-23,2015.0,9,CALIFORNIA,1,Mixed or unknown,74.3,US-Mexico border crossing,POINT (-116.74174 32.64468)
2015-09-26,2015.0,9,TEXAS,1,"Harsh environmental conditions / lack of adequate shelter, food, water",81.2,US-Mexico border crossing,POINT (-100.18673 28.65464)
2015-09-26,2015.0,9,TEXAS,1,Mixed or unknown,81.2,US-Mexico border crossing,POINT (-98.45388 27.21708)
2015-09-26,2015.0,9,,1,Drowning,,US-Mexico border crossing,POINT (-99.79653 27.73548)
2015-09-28,2015.0,9,CALIFORNIA,1,Mixed or unknown,74.3,US-Mexico border crossing,POINT (-116.70964 32.63478)
2015-09-28,2015.0,9,TEXAS,1,"Harsh environmental conditions / lack of adequate shelter, food, water",81.2,US-Mexico border crossing,POINT (-99.44744 28.10987)
2015-10-04,2015.0,10,TEXAS,1,"Harsh environmental conditions / lack of adequate shelter, food, water",74.2,US-Mexico border crossing,POINT (-98.29499 27.05104)
2015-10-04,2015.0,10,TEXAS,1,"Harsh environmental conditions / lack of adequate shelter, food, water",74.2,US-Mexico border crossing,POINT (-99.86748 27.99295)
2015-10-06,2015.0,10,TEXAS,1,Mixed or unknown,74.2,US-Mexico border crossing,POINT (-99.02898 26.41175)
2015-10-08,2015.0,10,TEXAS,1,"Harsh environmental conditions / lack of adequate shelter, food, water",74.2,US-Mexico border crossing,POINT (-100.09262 28.18286)
2015-10-08,2015.0,10,TEXAS,1,"Harsh environmental conditions / lack of adequate shelter, food, water",74.2,US-Mexico border crossing,POINT (-100.09187 28.18599)
2015-10-09,2015.0,10,TEXAS,1,Drowning,74.2,US-Mexico border crossing,POINT (-99.50429 27.33875)
2015-10-10,2015.0,10,ARIZONA,1,Mixed or unknown,69.8,US-Mexico border crossing,POINT (-109.5061 31.37782)
2015-10-11,2015.0,10,CALIFORNIA,1,Drowning,68.6,US-Mexico border crossing,POINT (-115.00556 32.70532)
2015-10-16,2015.0,10,TEXAS,1,Mixed or unknown,74.2,US-Mexico border crossing,POINT (-98.78324 27.15475)
2015-10-18,2015.0,10,TEXAS,1,"Harsh environmental conditions / lack of adequate shelter, food, water",74.2,US-Mexico border crossing,POINT (-99.48283 27.29153)
2015-10-18,2015.0,10,TEXAS,1,Drowning,74.2,US-Mexico border crossing,POINT (-99.4802 27.4853)
2015-10-19,2015.0,10,TEXAS,1,"Harsh environmental conditions / lack of adequate shelter, food, water",74.2,US-Mexico border crossing,POINT (-98.02589 26.87976)
2015-10-26,2015.0,10,TEXAS,1,"Harsh environmental conditions / lack of adequate shelter, food, water",74.2,US-Mexico border crossing,POINT (-98.2148 27.16093)
2015-10-27,2015.0,10,TEXAS,1,Mixed or unknown,74.2,US-Mexico border crossing,POINT (-98.2548 27.02995)
2015-10-28,2015.0,10,TEXAS,1,Drowning,74.2,US-Mexico border crossing,POINT (-99.52483 27.52346)
2015-11-02,2015.0,11,TEXAS,1,Vehicle accident / death linked to hazardous transport,63.2,US-Mexico border crossing,POINT (-99.88944 28.01444)
2015-11-04,2015.0,11,TEXAS,1,"Harsh environmental conditions / lack of adequate shelter, food, water",63.2,US-Mexico border crossing,POINT (-100.21764 28.28565)
2015-11-09,2015.0,11,TEXAS,1,"Harsh environmental conditions / lack of adequate shelter, food, water",63.2,US-Mexico border crossing,POINT (-100.15558 28.27138)
2015-11-10,2015.0,11,TEXAS,1,Vehicle accident / death linked to hazardous transport,63.2,US-Mexico border crossing,POINT (-99.49183 27.81019)
2015-11-11,2015.0,11,TEXAS,1,"Harsh environmental conditions / lack of adequate shelter, food, water",63.2,US-Mexico border crossing,POINT (-99.42972 27.27905)
2015-11-15,2015.0,11,TEXAS,1,Mixed or unknown,63.2,US-Mexico border crossing,POINT (-99.48871 27.40071)
2015-11-17,2015.0,11,TEXAS,1,Drowning,63.2,US-Mexico border crossing,POINT (-99.49286 27.37984)
2015-11-19,2015.0,11,TEXAS,1,Drowning,63.2,US-Mexico border crossing,POINT (-99.49414 27.49814)
2015-11-20,2015.0,11,,1,Drowning,,US-Mexico border crossing,POINT (-99.48783 27.41299)
2015-11-21,2015.0,11,TEXAS,1,Mixed or unknown,63.2,US-Mexico border crossing,POINT (-98.15422 27.09426)
2015-11-22,2015.0,11,TEXAS,1,Drowning,63.2,US-Mexico border crossing,POINT (-97.5454 26.0404)
2015-11-23,2015.0,11,TEXAS,1,Vehicle accident / death linked to hazardous transport,63.2,US-Mexico border crossing,POINT (-98.37422 26.21436)
2015-11-25,2015.0,11,TEXAS,1,Drowning,63.2,US-Mexico border crossing,POINT (-99.48422 27.46451)
2015-12-01,2015.0,12,ARIZONA,1,"Harsh environmental conditions / lack of adequate shelter, food, water",44.6,US-Mexico border crossing,POINT (-111.61611 31.74947)
2015-12-06,2015.0,12,TEXAS,1,"Harsh environmental conditions / lack of adequate shelter, food, water",54.4,US-Mexico border crossing,POINT (-98.76515 27.23847)
2015-12-12,2015.0,12,TEXAS,1,"Harsh environmental conditions / lack of adequate shelter, food, water",54.4,US-Mexico border crossing,POINT (-98.83665 27.69541)
2015-12-13,2015.0,12,TEXAS,1,Vehicle accident / death linked to hazardous transport,54.4,US-Mexico border crossing,POINT (-98.1495 27.3671)
2015-12-13,2015.0,12,TEXAS,1,Vehicle accident / death linked to hazardous transport,54.4,US-Mexico border crossing,POINT (-98.1495 27.3671)
2015-12-15,2015.0,12,TEXAS,1,"Harsh environmental conditions / lack of adequate shelter, food, water",54.4,US-Mexico border crossing,POINT (-98.87925 28.04707)
2015-12-15,2015.0,12,TEXAS,1,Mixed or unknown,54.4,US-Mexico border crossing,POINT (-98.208 27.0243)
2015-12-15,2015.0,12,TEXAS,1,Mixed or unknown,54.4,US-Mexico border crossing,POINT (-98.1259 27.0873)
2015-12-15,2015.0,12,TEXAS,1,Sickness / lack of access to adequate healthcare,54.4,US-Mexico border crossing,POINT (-104.57329 30.28752)
2015-12-18,2015.0,12,TEXAS,1,Mixed or unknown,54.4,US-Mexico border crossing,POINT (-97.9924 27.1017)
2015-12-21,2015.0,12,TEXAS,1,Mixed or unknown,54.4,US-Mexico border crossing,POINT (-98.13416 27.19409)
2015-12-22,2015.0,12,TEXAS,1,Mixed or unknown,54.4,US-Mexico border crossing,POINT (-98.1985 27.2028)
2015-12-24,2015.0,12,TEXAS,1,"Harsh environmental conditions / lack of adequate shelter, food, water",54.4,US-Mexico border crossing,POINT (-104.02091 30.50491)
2015-12-27,2015.0,12,TEXAS,1,"Harsh environmental conditions / lack of adequate shelter, food, water",54.4,US-Mexico border crossing,POINT (-99.48571 27.37311)
2016-01-05,2016.0,1,ARIZONA,1,Mixed or unknown,41.4,US-Mexico border crossing,POINT (-111.40755 31.81276)
2016-01-05,2016.0,1,ARIZONA,1,Mixed or unknown,41.4,US-Mexico border crossing,POINT (-112.54042 31.9148)
